num_doc,tipo_cliente,grupo_riesgo
899568828236.0,objetivo,t6
967237685147.0,objetivo,t2
1230448696.0,adicion,t5
32759183765.0,objetivo,t6
33052276244.0,objetivo,t5
53465880491.0,adicion,t5
156201248362.0,objetivo,t4
166106279529.0,objetivo,t6
191485255059.0,adicion,t4
247857159719.0,objetivo,t7
249717804575.0,adicion,t3
363618888015.0,adicion,t5
435730221450.0,adicion,t5
510837938852.0,objetivo,t6
519190885647.0,adicion,t6
526526400110.0,objetivo,t7
560393000299.0,objetivo,t5
576838249005.0,adicion,t6
608007780051.0,adicion,t1
610497933929.0,objetivo,t6
622236553753.0,objetivo,t7
625066040642.0,objetivo,t5
649586881384.0,objetivo,t5
728357591020.0,objetivo,t6
742333617379.0,objetivo,t5
748469888032.0,adicion,t5
748604443091.0,adicion,t6
753295107527.0,adicion,t5
783806235053.0,objetivo,t2
854424947247.0,adicion,t7
870370540564.0,objetivo,t6
892612131244.0,adicion,t6
933605275494.0,adicion,t5
993396703665.0,adicion,t3
21714464583.0,adicion,t2
38187692851.0,adicion,t4
61569666630.0,adicion,t6
91261070027.0,adicion,t4
98804331322.0,adicion,t6
101836889277.0,adicion,t5
188397357912.0,adicion,t5
237179780396.0,adicion,t3
278919262762.0,adicion,t6
300181527044.0,objetivo,t4
351115944672.0,objetivo,t5
364885975048.0,objetivo,t5
382424104009.0,objetivo,t6
425762526564.0,adicion,t3
430253006055.0,objetivo,t3
449593048363.0,adicion,t6
472187345928.0,objetivo,t6
515205443918.0,objetivo,t6
554242939607.0,adicion,t3
682889175899.0,adicion,t6
753395353747.0,adicion,t6
803644579214.0,adicion,t1
824400038423.0,objetivo,t5
843413622011.0,objetivo,t6
849505484307.0,adicion,t3
65269985219.0,adicion,t6
67966480571.0,adicion,t7
184088065640.0,objetivo,t5
184800097656.0,objetivo,t7
256257306359.0,objetivo,t6
263292753333.0,objetivo,t4
270613701980.0,adicion,t1
347261321830.0,objetivo,t1
394190218949.0,objetivo,t7
398009191352.0,objetivo,t1
415981902873.0,objetivo,t6
424988498946.0,adicion,t5
471190763582.0,objetivo,t6
505383275964.0,adicion,t4
510885803706.0,adicion,t5
521092925663.0,adicion,t3
634638303730.0,objetivo,t5
639756355442.0,objetivo,t6
641044068683.0,adicion,t1
641193646473.0,objetivo,t4
642451792725.0,adicion,t5
655160061510.0,objetivo,t6
724915644978.0,adicion,t6
775863679579.0,adicion,t4
819555784087.0,adicion,t4
863398179838.0,objetivo,t6
905003358788.0,objetivo,t6
8263301075.0,objetivo,t6
24150580666.0,adicion,t6
25413947212.0,adicion,t4
74231618387.0,adicion,t7
84210699010.0,adicion,t5
85633839180.0,adicion,t5
92135201562.0,objetivo,t7
97795325415.0,objetivo,t5
176325632698.0,adicion,t5
246170973706.0,objetivo,t6
309064405691.0,objetivo,t4
328109063315.0,adicion,t3
377058563916.0,adicion,t5
478710449310.0,objetivo,t3
480681218424.0,objetivo,t5
484950361218.0,objetivo,t3
498152006740.0,objetivo,t6
522739034650.0,objetivo,t6
545680106831.0,objetivo,t6
564831472399.0,adicion,t6
567989757743.0,objetivo,t4
651007465618.0,adicion,t1
687336334433.0,adicion,t5
754593665817.0,objetivo,t7
788000478267.0,adicion,t3
795527764181.0,adicion,t5
835910203280.0,adicion,t5
877991990233.0,objetivo,t6
952292295267.0,adicion,t2
966661617746.0,objetivo,t6
5307389008.0,adicion,t6
12532504297.0,objetivo,t2
27961961164.0,objetivo,t4
53981398402.0,adicion,t3
75622951198.0,objetivo,t7
105289014974.0,objetivo,t6
107704082028.0,adicion,t5
135111002799.0,objetivo,t6
147534353610.0,objetivo,t6
161925419440.0,adicion,t6
168780485037.0,objetivo,t2
188842426026.0,objetivo,t5
255450473060.0,adicion,t4
299887260149.0,adicion,t1
341221792312.0,objetivo,t5
350132021432.0,adicion,t6
352433723759.0,objetivo,t6
415215526418.0,objetivo,t5
482327290266.0,adicion,t5
496620894614.0,objetivo,t1
592326023222.0,objetivo,t6
618992808774.0,adicion,t6
696804919213.0,objetivo,t3
734710056242.0,objetivo,t5
738267257156.0,adicion,t3
747909095727.0,objetivo,t6
756821097950.0,objetivo,t6
790990054284.0,adicion,t4
902585291301.0,objetivo,t7
940187761478.0,objetivo,t5
977144144020.0,adicion,t5
985801244274.0,adicion,t7
53346532917.0,objetivo,t2
76829419602.0,adicion,t3
79809957570.0,adicion,t4
104027803782.0,objetivo,t1
116163068175.0,adicion,t5
199823017201.0,adicion,t6
228612632545.0,adicion,t6
237716897862.0,objetivo,t6
417725089295.0,adicion,t6
468404667194.0,adicion,t5
494741953943.0,objetivo,t3
497495566960.0,objetivo,t7
528724224573.0,adicion,t1
557165596470.0,adicion,t5
596949037918.0,objetivo,t8
619193191422.0,adicion,t5
711510980165.0,objetivo,t5
716766340403.0,objetivo,t6
723996969607.0,adicion,t2
856985662094.0,adicion,t5
877942774788.0,adicion,t5
957670227288.0,adicion,t5
958806009618.0,adicion,t4
976926583608.0,adicion,t5
995198425631.0,adicion,t6
62680369117.0,adicion,t5
91128231242.0,adicion,t6
97737497394.0,objetivo,t5
122725447663.0,objetivo,t5
127844871002.0,objetivo,t3
134095774331.0,objetivo,t6
160423771829.0,objetivo,t6
188174706487.0,objetivo,t6
256015198967.0,adicion,t6
316352040056.0,adicion,t4
332544475284.0,adicion,t4
342557318153.0,adicion,t5
397091938587.0,objetivo,t5
409296759616.0,objetivo,t2
414766416549.0,adicion,t5
539297180895.0,adicion,t8
576349182253.0,adicion,t4
576399973452.0,adicion,t4
597138796553.0,adicion,t4
609719003498.0,adicion,t1
653359529686.0,objetivo,t5
726247154343.0,objetivo,t2
753216578469.0,objetivo,t5
803884662017.0,adicion,t4
888960126934.0,adicion,t1
901211121578.0,adicion,t6
923761508282.0,adicion,t5
931445313938.0,objetivo,t7
961544061623.0,adicion,t2
962599804227.0,objetivo,t6
981719645269.0,objetivo,t6
2281664775.0,objetivo,t6
77531953839.0,objetivo,t4
79777520270.0,adicion,t6
85390376537.0,objetivo,t2
130714979450.0,objetivo,t6
161688742075.0,objetivo,t7
249567224876.0,adicion,t5
307041244897.0,adicion,t7
324095435153.0,objetivo,t5
365638008714.0,objetivo,t4
568107860297.0,adicion,t1
584585366940.0,objetivo,t6
670926667724.0,adicion,t5
687904739045.0,adicion,t1
709566194846.0,objetivo,t5
774175617276.0,adicion,t6
776904278899.0,adicion,t5
823203679199.0,adicion,t6
862766107723.0,objetivo,t6
870633689899.0,objetivo,t2
879877109459.0,objetivo,t7
987224984199.0,objetivo,t5
9127925571.0,objetivo,t5
13493004952.0,objetivo,t6
57538947463.0,adicion,t4
118038618198.0,objetivo,t6
161005877255.0,adicion,t1
164490308650.0,objetivo,t6
181581743776.0,adicion,t7
192085780586.0,adicion,t2
206412493938.0,adicion,t5
320644293056.0,adicion,t2
367960048206.0,adicion,t5
447461151879.0,adicion,t7
536611132430.0,objetivo,t2
547701795057.0,adicion,t5
601458511061.0,objetivo,t5
606681192561.0,adicion,t5
637908500673.0,adicion,t6
681221453352.0,objetivo,t3
693879251095.0,objetivo,t5
702255895314.0,adicion,t2
815372490909.0,adicion,t6
823618244419.0,objetivo,t6
922039238769.0,objetivo,t5
929900143866.0,adicion,t4
934859383523.0,adicion,t4
947295206915.0,adicion,t6
963419595769.0,adicion,t5
970601512390.0,adicion,t5
988459209158.0,objetivo,t5
2027434775.0,adicion,t4
16260142877.0,objetivo,t6
55746980686.0,objetivo,t5
83378329639.0,adicion,t6
99348959999.0,adicion,t6
127128677395.0,objetivo,t3
130748629393.0,objetivo,t5
148971110790.0,adicion,t5
174694754384.0,adicion,t6
211460915951.0,objetivo,t5
229331239548.0,adicion,t5
246792400245.0,adicion,t5
368296279737.0,adicion,t4
380157436774.0,objetivo,t6
441783106168.0,objetivo,t5
538039255084.0,adicion,t4
560486082039.0,adicion,t6
746045624759.0,objetivo,t5
805115030380.0,objetivo,t2
846194081243.0,adicion,t4
862335212071.0,adicion,t6
926739093405.0,objetivo,t7
928729026442.0,objetivo,t7
978522778365.0,adicion,t3
997504963669.0,objetivo,t5
4710864908.0,adicion,t6
44034912017.0,adicion,t7
47095800380.0,adicion,t6
97145965055.0,adicion,t6
103444569345.0,adicion,t4
155205554973.0,adicion,t6
220813864101.0,adicion,t1
231546886611.0,adicion,t5
244374854785.0,adicion,t6
291570533710.0,adicion,t4
330664375961.0,objetivo,t4
352574281233.0,adicion,t6
415742168250.0,objetivo,t4
474664445214.0,adicion,t3
497133514370.0,adicion,t6
525656156682.0,objetivo,t6
625400676080.0,adicion,t6
629927502329.0,objetivo,t7
664864939483.0,objetivo,t4
719978044038.0,adicion,t1
735721613422.0,objetivo,t5
750706192675.0,objetivo,t3
766032518171.0,adicion,t1
779177978578.0,adicion,t2
784152883496.0,adicion,t2
785127067492.0,adicion,t2
798590604133.0,objetivo,t6
803100850788.0,adicion,t1
863442239783.0,objetivo,t7
904493077139.0,adicion,t5
907121159145.0,objetivo,t5
911385070344.0,adicion,t5
927325564063.0,adicion,t2
935013386967.0,objetivo,t5
982891436337.0,objetivo,t6
19022811976.0,objetivo,t7
35338905070.0,objetivo,t2
39080487216.0,objetivo,t5
77010484717.0,objetivo,t5
97258417753.0,adicion,t6
117113284642.0,adicion,t1
182353754695.0,objetivo,t7
202773978021.0,objetivo,t3
252179019289.0,adicion,t6
257414074582.0,adicion,t6
421581955353.0,objetivo,t1
463406504723.0,adicion,t4
513249055368.0,adicion,t3
530867073079.0,objetivo,t6
536902173786.0,objetivo,t3
628526036163.0,adicion,t2
634866647262.0,objetivo,t4
649954732713.0,adicion,t2
654056703075.0,adicion,t4
678763421807.0,objetivo,t5
731267922372.0,objetivo,t6
828187380965.0,adicion,t1
836842789267.0,adicion,t6
851810733062.0,adicion,t6
881398294804.0,adicion,t6
889821908176.0,objetivo,t7
920060963064.0,adicion,t5
923172808205.0,objetivo,t3
925546450222.0,adicion,t6
943492641733.0,adicion,t4
945777457415.0,adicion,t3
987624774067.0,objetivo,t5
103011808391.0,adicion,t6
170213219828.0,adicion,t3
310261545110.0,adicion,t6
374636491834.0,adicion,t7
538466576429.0,objetivo,t5
600687680591.0,objetivo,t5
633129925614.0,adicion,t5
641561655459.0,objetivo,t5
643239426118.0,adicion,t7
652183566998.0,objetivo,t5
697478089947.0,objetivo,t4
710428332652.0,adicion,t7
732002119901.0,objetivo,t6
734072533852.0,adicion,t6
760528492771.0,objetivo,t3
768965385841.0,adicion,t6
809292849237.0,objetivo,t6
823855240633.0,adicion,t4
877332145598.0,objetivo,t6
884476090672.0,adicion,t4
907095738152.0,objetivo,t7
953224744862.0,adicion,t5
988153082913.0,objetivo,t6
50647596262.0,objetivo,t6
107643937098.0,adicion,t1
114398987628.0,adicion,t5
129124011418.0,adicion,t7
132039646572.0,adicion,t1
152619773064.0,objetivo,t5
180055697754.0,objetivo,t3
319965474004.0,objetivo,t6
328810570044.0,objetivo,t6
400949742924.0,adicion,t5
424884415762.0,adicion,t2
452246584699.0,objetivo,t6
476028588998.0,objetivo,t5
538632012359.0,adicion,t6
645924594746.0,objetivo,t4
676467861268.0,adicion,t5
704101456744.0,objetivo,t6
738088015912.0,objetivo,t5
807491848146.0,adicion,t4
821021651062.0,objetivo,t6
832208853022.0,objetivo,t5
19819499893.0,adicion,t6
124813492902.0,objetivo,t5
174330668759.0,adicion,t3
301422723555.0,adicion,t4
310628250845.0,adicion,t4
388728055423.0,adicion,t6
431910204484.0,objetivo,t6
479121124260.0,objetivo,t6
501462963149.0,adicion,t5
515281693532.0,adicion,t3
519237827416.0,objetivo,t6
537071874643.0,adicion,t6
593722522461.0,objetivo,t5
618755975880.0,adicion,t8
731555405547.0,adicion,t7
783359155179.0,objetivo,t3
831262375720.0,adicion,t6
832904621084.0,objetivo,t7
834492004881.0,adicion,t3
858349927886.0,adicion,t6
871762948126.0,adicion,t5
923062512365.0,adicion,t4
928487823700.0,adicion,t6
959641592916.0,adicion,t5
965190932458.0,adicion,t3
14567968035.0,objetivo,t3
78498974371.0,adicion,t5
94303964226.0,adicion,t7
102675009802.0,objetivo,t5
107689029685.0,objetivo,t4
117937814319.0,objetivo,t5
144524683296.0,objetivo,t5
153631168950.0,objetivo,t4
163023634979.0,adicion,t7
187630969804.0,adicion,t4
272392317474.0,adicion,t6
453228458520.0,adicion,t6
460861115158.0,adicion,t5
472989451874.0,objetivo,t4
487636929355.0,adicion,t2
503110170474.0,adicion,t3
525446903237.0,adicion,t2
550444160824.0,adicion,t7
550893951213.0,objetivo,t6
672321293125.0,objetivo,t1
674203782127.0,adicion,t6
681089287034.0,objetivo,t5
692844620129.0,objetivo,t6
785230649026.0,objetivo,t6
811217491525.0,objetivo,t5
831844701397.0,objetivo,t1
868370596846.0,adicion,t7
906342211782.0,objetivo,t4
913233764979.0,adicion,t7
927405783743.0,objetivo,t6
932180543763.0,objetivo,t6
945740036261.0,adicion,t5
957511112517.0,adicion,t3
59329057389.0,objetivo,t3
120776856037.0,adicion,t3
126741636044.0,adicion,t6
129926289347.0,objetivo,t6
172334993380.0,adicion,t2
185609369910.0,adicion,t6
205835859609.0,objetivo,t6
273407730875.0,adicion,t6
315569383791.0,adicion,t6
463762089577.0,adicion,t1
466924578986.0,adicion,t6
479605051547.0,adicion,t6
493490559010.0,objetivo,t6
521621972618.0,objetivo,t6
528274055190.0,adicion,t4
617950733783.0,adicion,t5
629976994478.0,objetivo,t4
685063431633.0,objetivo,t5
706314440355.0,objetivo,t7
738476096025.0,adicion,t7
766825405064.0,objetivo,t4
800562712680.0,adicion,t3
915723439686.0,adicion,t6
957870237799.0,objetivo,t5
998306500092.0,objetivo,t4
5485359292.0,adicion,t6
14723308709.0,objetivo,t7
19923308113.0,objetivo,t6
23015485617.0,objetivo,t5
77198129459.0,objetivo,t6
118145445417.0,objetivo,t7
124675065755.0,objetivo,t5
126383819878.0,objetivo,t5
149860808612.0,adicion,t5
165376561412.0,objetivo,t4
219352074301.0,objetivo,t6
222416757203.0,adicion,t5
282350980590.0,adicion,t7
285436092253.0,objetivo,t7
366869326878.0,adicion,t4
385596504137.0,adicion,t3
399584415576.0,adicion,t6
408672141765.0,adicion,t2
508882096072.0,objetivo,t6
542834122842.0,objetivo,t7
581300581312.0,adicion,t5
603953344106.0,objetivo,t6
660072998934.0,adicion,t1
693434872959.0,objetivo,t7
696745534329.0,adicion,t3
704597136221.0,adicion,t6
750858533748.0,objetivo,t7
781502910296.0,adicion,t5
882395983307.0,adicion,t3
909000874718.0,objetivo,t3
921039366152.0,objetivo,t4
931264460314.0,objetivo,t3
946526041473.0,adicion,t2
965454161310.0,adicion,t2
972967265047.0,objetivo,t6
990972162797.0,adicion,t5
24838981786.0,adicion,t5
157463709372.0,objetivo,t5
161885135657.0,adicion,t6
177649577630.0,adicion,t5
189195117990.0,objetivo,t7
192133190983.0,adicion,t5
220365690308.0,adicion,t1
252258936559.0,adicion,t4
274906256693.0,objetivo,t4
280772557726.0,adicion,t7
368313368888.0,objetivo,t6
394658405889.0,objetivo,t5
457059190953.0,objetivo,t6
478158099572.0,objetivo,t6
490720487123.0,adicion,t3
522313346966.0,objetivo,t1
523545899131.0,objetivo,t1
558860852172.0,objetivo,t7
566773903407.0,objetivo,t7
576642716329.0,objetivo,t5
578361341822.0,objetivo,t5
622963689794.0,objetivo,t6
657272773692.0,objetivo,t6
684270619199.0,adicion,t5
757762260425.0,objetivo,t6
770839608707.0,adicion,t6
780078946722.0,adicion,t6
831686445875.0,adicion,t7
880376151625.0,objetivo,t3
920946493260.0,adicion,t5
946446432952.0,adicion,t5
952561605385.0,objetivo,t3
960419355763.0,adicion,t6
32239342328.0,adicion,t6
45493879905.0,adicion,t3
46088384853.0,objetivo,t6
79786821082.0,adicion,t4
99866847654.0,adicion,t5
104988310435.0,objetivo,t5
107624843225.0,adicion,t6
223619811468.0,adicion,t4
244540877996.0,adicion,t5
260154806785.0,adicion,t5
264034217976.0,adicion,t5
277911932376.0,objetivo,t5
287929154105.0,adicion,t7
320405177208.0,objetivo,t6
353345047007.0,adicion,t3
358284406943.0,objetivo,t5
440580391835.0,adicion,t6
465864239845.0,objetivo,t7
466081185714.0,objetivo,t6
492083732952.0,objetivo,t6
504829270616.0,objetivo,t6
522964985580.0,objetivo,t5
527821118696.0,adicion,t3
549180107690.0,adicion,t6
550680183959.0,adicion,t4
569499546355.0,adicion,t4
592715749082.0,adicion,t5
593018639608.0,objetivo,t6
596491048356.0,objetivo,t3
596553784518.0,adicion,t5
608842789702.0,objetivo,t3
624734001597.0,objetivo,t4
656689811576.0,adicion,t6
772103131225.0,objetivo,t5
793560975950.0,objetivo,t6
818631819645.0,objetivo,t5
960403566111.0,objetivo,t5
34358021833.0,adicion,t6
39362996135.0,objetivo,t5
66098626178.0,objetivo,t6
74033616620.0,adicion,t6
77754685136.0,objetivo,t6
102287213778.0,adicion,t4
110870274827.0,objetivo,t6
119370182625.0,objetivo,t4
144646164375.0,adicion,t4
182033481718.0,adicion,t5
197878140637.0,adicion,t6
222363136230.0,objetivo,t5
228181266088.0,adicion,t5
236577810908.0,objetivo,t6
255115590581.0,objetivo,t5
271556181489.0,adicion,t5
280390907466.0,adicion,t6
334768504997.0,objetivo,t7
334825131283.0,adicion,t5
343087797847.0,objetivo,t5
348213144386.0,objetivo,t4
406716595430.0,adicion,t7
443918036572.0,objetivo,t6
463392046534.0,objetivo,t5
492498384612.0,adicion,t5
609041097364.0,adicion,t7
619303891334.0,adicion,t7
640938139017.0,objetivo,t6
651737482184.0,objetivo,t4
690611064749.0,adicion,t1
719514608033.0,objetivo,t6
740615157907.0,adicion,t3
743304866216.0,adicion,t4
749337809594.0,objetivo,t7
756096282803.0,adicion,t3
846124447489.0,objetivo,t6
885791213930.0,adicion,t4
933208488944.0,objetivo,t5
955585582779.0,objetivo,t5
961156067984.0,adicion,t5
76864446751.0,adicion,t5
85489266789.0,adicion,t3
139959918581.0,adicion,t1
170392649208.0,adicion,t3
241493539018.0,objetivo,t2
254973083773.0,adicion,t1
260226578682.0,objetivo,t6
266715231073.0,adicion,t3
281982347025.0,objetivo,t6
286879852838.0,adicion,t6
297713798830.0,adicion,t1
308737759892.0,objetivo,t4
362143348619.0,objetivo,t5
365884550912.0,adicion,t5
409471588152.0,adicion,t6
417831218992.0,adicion,t5
428902642448.0,adicion,t4
456631199567.0,objetivo,t5
550013819721.0,objetivo,t5
575361312790.0,adicion,t1
615598258234.0,objetivo,t6
670576446580.0,adicion,t6
708580646809.0,objetivo,t5
766468008874.0,adicion,t5
793555842708.0,adicion,t3
793670277472.0,adicion,t3
843844080843.0,adicion,t6
877094911860.0,adicion,t6
901299399027.0,objetivo,t5
942073732635.0,adicion,t6
33182677058.0,objetivo,t2
50771880227.0,adicion,t4
62241245788.0,objetivo,t7
63474457210.0,objetivo,t7
70056542076.0,objetivo,t7
119214748986.0,objetivo,t4
124561761549.0,objetivo,t1
130022902882.0,adicion,t5
131538165853.0,adicion,t2
159855568273.0,objetivo,t7
165462117465.0,adicion,t1
179444530198.0,adicion,t6
278649595489.0,adicion,t6
316119145583.0,adicion,t4
317450870154.0,objetivo,t5
344358932993.0,objetivo,t5
356051018949.0,adicion,t4
391593421505.0,objetivo,t5
392331905492.0,objetivo,t7
414919720675.0,adicion,t6
442298885944.0,adicion,t3
474749827793.0,adicion,t4
479382541937.0,adicion,t7
494217769716.0,objetivo,t3
528159170463.0,adicion,t4
580709547279.0,objetivo,t7
593400111944.0,objetivo,t5
631884917007.0,adicion,t4
685348597632.0,objetivo,t6
704006377255.0,objetivo,t6
768038872280.0,objetivo,t6
775703796705.0,adicion,t5
843170597398.0,objetivo,t5
851961004726.0,adicion,t5
896872957865.0,objetivo,t5
910226894820.0,adicion,t3
911088513841.0,adicion,t2
977652386937.0,adicion,t2
988760108746.0,adicion,t3
32131563941.0,adicion,t6
80296749911.0,objetivo,t1
155438457171.0,objetivo,t6
171045394760.0,adicion,t2
197976862045.0,adicion,t1
282398446317.0,objetivo,t5
410419160996.0,adicion,t4
416875705785.0,adicion,t5
427467980421.0,adicion,t6
428063775549.0,adicion,t1
490815854080.0,objetivo,t3
522189546365.0,objetivo,t6
587293495594.0,adicion,t2
595178314336.0,objetivo,t5
649305397392.0,objetivo,t5
683781582204.0,objetivo,t6
750592646975.0,objetivo,t6
781553431253.0,adicion,t1
796621489839.0,objetivo,t1
841294780359.0,objetivo,t5
883536838959.0,adicion,t6
902824803983.0,adicion,t1
949826779498.0,adicion,t1
958449369148.0,adicion,t3
964455681172.0,objetivo,t4
14600162709.0,adicion,t3
67588765556.0,adicion,t4
140152088962.0,adicion,t1
188178746819.0,objetivo,t6
290212475557.0,adicion,t2
322039075369.0,adicion,t5
327339089967.0,adicion,t5
370080659504.0,objetivo,t5
379595189596.0,adicion,t6
382652322782.0,objetivo,t6
503560053219.0,objetivo,t5
533165533313.0,objetivo,t4
609586346827.0,adicion,t6
630739231671.0,adicion,t6
679164434074.0,objetivo,t6
787817429749.0,adicion,t5
842931953166.0,objetivo,t6
899080527333.0,objetivo,t2
911542798437.0,objetivo,t6
927200171213.0,adicion,t1
964446568161.0,adicion,t6
965816122220.0,adicion,t4
975773642610.0,adicion,t5
34665078873.0,adicion,t4
79942346108.0,adicion,t4
87955467066.0,adicion,t6
228308542577.0,adicion,t1
233941714906.0,objetivo,t5
272598233037.0,objetivo,t6
325053193330.0,adicion,t6
361452121321.0,adicion,t7
430027803061.0,adicion,t5
489473036969.0,objetivo,t4
511710221465.0,objetivo,t2
513807728997.0,adicion,t6
551276064579.0,adicion,t1
677745278302.0,adicion,t6
700960830567.0,objetivo,t2
757104462080.0,adicion,t6
779106869560.0,objetivo,t6
904465201369.0,objetivo,t6
928438471524.0,objetivo,t6
979845900295.0,objetivo,t6
16740911035.0,adicion,t4
26255556907.0,adicion,t7
102026652653.0,objetivo,t5
118358927521.0,adicion,t2
133961307580.0,objetivo,t6
158226282073.0,adicion,t1
166067079949.0,adicion,t1
191898934473.0,adicion,t6
205312794003.0,objetivo,t5
217421471439.0,objetivo,t5
247420698998.0,objetivo,t4
286247950610.0,adicion,t6
304498478011.0,adicion,t2
306133317153.0,objetivo,t6
325778077119.0,adicion,t1
356209749496.0,objetivo,t6
401723303516.0,objetivo,t6
453642357074.0,adicion,t5
463941587802.0,objetivo,t6
492408616410.0,objetivo,t6
542596952436.0,adicion,t5
590250477167.0,objetivo,t6
615111051909.0,objetivo,t7
629717625344.0,objetivo,t6
652557630301.0,objetivo,t7
665890637072.0,adicion,t6
707089956879.0,objetivo,t1
747549635387.0,objetivo,t7
748475740310.0,objetivo,t6
814525515023.0,objetivo,t6
849844139171.0,objetivo,t6
850391911204.0,objetivo,t5
853248860224.0,objetivo,t1
873050175506.0,adicion,t2
881819843015.0,adicion,t3
883626393054.0,adicion,t1
970370525411.0,objetivo,t3
80685020121.0,objetivo,t3
106394400813.0,adicion,t6
145141419846.0,adicion,t3
155049015763.0,objetivo,t6
216064515392.0,adicion,t6
253563822037.0,objetivo,t7
310198350348.0,adicion,t5
392722868996.0,objetivo,t5
401827812844.0,adicion,t5
431578984876.0,adicion,t5
455048610569.0,adicion,t5
467592263074.0,objetivo,t7
479089944913.0,adicion,t5
498508723911.0,adicion,t3
498994795191.0,objetivo,t6
514002585390.0,adicion,t5
529853388600.0,adicion,t3
532465251082.0,objetivo,t7
685219303479.0,objetivo,t6
692793727009.0,adicion,t3
704644186757.0,objetivo,t6
769737061712.0,adicion,t6
823600342296.0,objetivo,t4
871090290938.0,objetivo,t6
896641641796.0,adicion,t6
913111676690.0,adicion,t1
914966845567.0,objetivo,t2
969628611273.0,adicion,t5
995670402150.0,adicion,t1
45539457076.0,objetivo,t6
143255043757.0,objetivo,t5
151055419941.0,adicion,t5
184681563241.0,adicion,t6
280617956100.0,objetivo,t6
382228948376.0,adicion,t6
409446175559.0,objetivo,t6
437190930957.0,objetivo,t6
437444922641.0,adicion,t6
474013192098.0,adicion,t7
479174556065.0,adicion,t5
485537121113.0,adicion,t7
579330261188.0,adicion,t1
629219807934.0,objetivo,t2
660561648274.0,adicion,t6
668450681440.0,adicion,t1
669311180944.0,adicion,t1
689267903851.0,objetivo,t6
707853951169.0,adicion,t4
719842679418.0,adicion,t4
725861211438.0,adicion,t6
741615515542.0,objetivo,t5
770143551050.0,adicion,t4
777348733917.0,adicion,t6
786629300189.0,objetivo,t5
821403373558.0,adicion,t5
827184981774.0,adicion,t6
827798372145.0,objetivo,t6
952753864243.0,adicion,t1
36417920780.0,adicion,t1
82491587455.0,objetivo,t5
125734394175.0,adicion,t5
146132593051.0,adicion,t4
240113802539.0,objetivo,t6
255511076012.0,adicion,t4
301635015124.0,adicion,t8
314523935757.0,adicion,t6
352033381361.0,objetivo,t6
400587395871.0,adicion,t1
443399755865.0,objetivo,t7
463136384628.0,adicion,t7
534886408685.0,adicion,t1
555488687548.0,objetivo,t1
573391637945.0,objetivo,t7
590353194394.0,adicion,t6
598163350335.0,objetivo,t5
620949138479.0,adicion,t6
654911441875.0,objetivo,t6
655483943998.0,objetivo,t6
703177892182.0,adicion,t4
786612222273.0,objetivo,t6
808344619452.0,adicion,t5
832165105858.0,adicion,t5
878187983458.0,objetivo,t5
894931568915.0,adicion,t6
953615381416.0,objetivo,t4
958015256805.0,objetivo,t7
995600863281.0,adicion,t6
1468970008.0,adicion,t7
23525338365.0,objetivo,t2
30262822137.0,adicion,t5
53734569069.0,adicion,t7
98110224524.0,adicion,t2
128292826477.0,adicion,t2
144687959668.0,objetivo,t5
147769078028.0,adicion,t1
160377424679.0,adicion,t7
163401662003.0,objetivo,t4
179928555599.0,adicion,t5
206097415055.0,objetivo,t6
226078834281.0,objetivo,t7
353301771647.0,adicion,t7
366234029380.0,adicion,t2
373652521262.0,adicion,t3
387569715854.0,objetivo,t2
388660291669.0,objetivo,t6
413211223351.0,adicion,t6
454116214405.0,adicion,t4
468833478533.0,objetivo,t6
469624548894.0,objetivo,t7
471836223830.0,objetivo,t6
487832890136.0,adicion,t3
492260898647.0,objetivo,t6
563928129272.0,objetivo,t7
586633545346.0,objetivo,t6
615345672730.0,objetivo,t6
622472727359.0,adicion,t7
655783315936.0,objetivo,t5
730111571608.0,objetivo,t6
853247921420.0,adicion,t5
913448987805.0,adicion,t5
952961722416.0,adicion,t1
6201820647.0,objetivo,t6
30162004702.0,adicion,t6
48006230045.0,adicion,t5
56923784712.0,adicion,t5
108924604924.0,adicion,t6
115539704453.0,adicion,t5
133278548660.0,adicion,t4
205710022558.0,adicion,t5
209931950042.0,adicion,t5
229058015016.0,adicion,t6
234880604505.0,adicion,t6
260220762976.0,objetivo,t5
284424137163.0,adicion,t4
310739236048.0,objetivo,t6
423991125966.0,adicion,t6
431136568068.0,objetivo,t6
431881384728.0,adicion,t4
450524447288.0,adicion,t7
472170870893.0,adicion,t6
487655622982.0,objetivo,t5
504400926357.0,adicion,t3
519402314205.0,adicion,t6
519675346396.0,objetivo,t6
597341995848.0,objetivo,t7
605723989635.0,objetivo,t5
612682721405.0,objetivo,t5
622537056184.0,adicion,t6
624437345820.0,adicion,t1
648258090659.0,objetivo,t6
665284488345.0,objetivo,t5
808430379749.0,adicion,t1
827523780891.0,objetivo,t8
830354839533.0,objetivo,t1
910347365091.0,objetivo,t6
943651238972.0,adicion,t4
947477288573.0,objetivo,t6
966800808624.0,objetivo,t1
72084722259.0,adicion,t5
93240193011.0,adicion,t5
157989731557.0,adicion,t6
285216575951.0,objetivo,t6
343205555501.0,adicion,t5
344154016391.0,adicion,t6
350088495981.0,adicion,t6
371002719074.0,adicion,t6
383665013462.0,adicion,t2
497987398973.0,adicion,t6
510013559289.0,adicion,t3
550261227074.0,adicion,t5
556729787129.0,objetivo,t6
635749736076.0,adicion,t7
